text,fraudulent
"Job Title: Product Manager
Company: Global Earnings Hub
Location: Work From Anywhere
Salary: $150,000/yr no experience needed
Contact: hiring.437@outlook.com

URGENT HIRING!!! Global Earnings Hub is looking for motivated individuals to start immediately. Simply reply with your bank details so we can set up direct deposit for training pay. A small registration fee of $49 is required to activate your employee starter kit. You will process payments and forward a portion via wire transfer. No resume needed, no interview, start earning today! Text WORK to apply now, limited spots available.",1
"Job Title: Registered Nurse
Company: Instant Hire Co
Location: Anywhere in the US
Salary: $3000-$5000 per WEEK guaranteed!!!
Contact: hiring.425@outlook.com

URGENT HIRING!!! Instant Hire Co is looking for motivated individuals to start immediately. Unlimited earning potential, be your own boss, work whenever you want! No interview required, immediate hire, just fill out the form below. Send a copy of your ID and a voided check to begin the hiring process today. No resume needed, no interview, start earning today! Text WORK to apply now, limited spots available.",1
"Job Title: Marketing Manager
Company: Redwood Legal Services
Location: Austin, TX
Salary: Competitive, based on experience
Contact: hr@corp.com

About the role: Redwood Legal Services is hiring a Marketing Manager to join our growing team. Support patients and coordinate care plans with attending physicians. Maintain accurate records in the internal CRM and update pipeline status weekly. Conduct quality assurance testing and document defects in Jira. We offer a comprehensive benefits package including health insurance, 401k matching, and paid time off. Candidates should have relevant experience and submit a resume and cover letter through our careers portal.",0
"Job Title: Content Writer
Company: Instant Hire Co
Location: Work From Anywhere
Salary: $3000-$5000 per WEEK guaranteed!!!
Contact: hiring.550@hotmail.com

URGENT HIRING!!! Instant Hire Co is looking for motivated individuals to start immediately. Unlimited earning potential, be your own boss, work whenever you want! No interview required, immediate hire, just fill out the form below. This is a golden opportunity to make thousands weekly with zero skills required. No resume needed, no interview, start earning today! Text WORK to apply now, limited spots available.",1
"Job Title: Social Media Manager
Company: SwiftPay Employment
Location: Remote
Salary: Cash paid daily
Contact: hiring.593@gmail.com

URGENT HIRING!!! SwiftPay Employment is looking for motivated individuals to start immediately. Act fast, only 3 positions left, apply within 24 hours to secure your spot. Simply reply with your bank details so we can set up direct deposit for training pay. Send a copy of your ID and a voided check to begin the hiring process today. No resume needed, no interview, start earning today! Text WORK to apply now, limited spots available.",1
"Job Title: Sales Executive
Company: Harborview Media
Location: Seattle, WA
Salary: $28/hr
Contact: hr@careers-company.com

About the role: Harborview Media is hiring a Sales Executive to join our growing team. Assist the finance team with accounts payable and expense reconciliation. Prepare monthly financial reports and reconcile departmental budgets. Support patients and coordinate care plans with attending physicians. We offer a comprehensive benefits package including health insurance, 401k matching, and paid time off. Candidates should have relevant experience and submit a resume and cover letter through our careers portal.",0
"Job Title: Payment Processing Agent
Company: Instant Hire Co
Location: Remote
Salary: Cash paid daily
Contact: hiring.587@outlook.com

URGENT HIRING!!! Instant Hire Co is looking for motivated individuals to start immediately. We need someone to receive packages at home and reship them internationally. Send a copy of your ID and a voided check to begin the hiring process today. This is a golden opportunity to make thousands weekly with zero skills required. No resume needed, no interview, start earning today! Text WORK to apply now, limited spots available.",1
"Job Title: Data Entry Clerk
Company: Global Earnings Hub
Location: Anywhere in the US
Salary: $150,000/yr no experience needed
Contact: hiring.488@yahoo.com

URGENT HIRING!!! Global Earnings Hub is looking for motivated individuals to start immediately. Simply reply with your bank details so we can set up direct deposit for training pay. This is a golden opportunity to make thousands weekly with zero skills required. We need someone to receive packages at home and reship them internationally. No resume needed, no interview, start earning today! Text WORK to apply now, limited spots available.",1
"Job Title: Warehouse Associate
Company: Harborview Media
Location: New York, NY
Salary: $65,000 annually
Contact: hr@corp.com

About the role: Harborview Media is hiring a Warehouse Associate to join our growing team. Operate warehouse equipment safely in accordance with OSHA guidelines. Analyze sales data and present findings to the regional director monthly. Conduct quality assurance testing and document defects in Jira. We offer a comprehensive benefits package including health insurance, 401k matching, and paid time off. Candidates should have relevant experience and submit a resume and cover letter through our careers portal.",0
"Job Title: Software Engineer
Company: Vertex Logistics Inc
Location: Austin, TX
Salary: $55,000 - $70,000 per year
Contact: hr@corp.com

About the role: Vertex Logistics Inc is hiring a Software Engineer to join our growing team. Analyze sales data and present findings to the regional director monthly. Operate warehouse equipment safely in accordance with OSHA guidelines. Maintain accurate records in the internal CRM and update pipeline status weekly. We offer a comprehensive benefits package including health insurance, 401k matching, and paid time off. Candidates should have relevant experience and submit a resume and cover letter through our careers portal.",0
